container_id,field,stub_name,kind,key,rtype,value,expression,line_no,time,extra
5317406592,type,__AS__,DICT_ITEM,5320719232,"str, str",VIDEO,5317591872[type] = VIDEO,89,528,
5317124416,id,__AS__,DICT_ITEM,5320714624,"str, int",3,5317598208[id] = 3,89,528,
5317124416,type,__AS__,DICT_ITEM,5320718704,"str, str",AUDIO,5317598208[type] = AUDIO,89,528,
5317391696,id,__AS__,DICT_ITEM,5320640736,"str, int",4,5317657408[id] = 4,89,528,
5317391696,type,__AS__,DICT_ITEM,5320582304,"str, str",AUDIO,5317657408[type] = AUDIO,89,528,
5317125856,id,__AS__,DICT_ITEM,5320587344,"str, int",5,5317666176[id] = 5,89,528,
5317125856,type,__AS__,DICT_ITEM,5320218496,"str, str",TEXT,5317666176[type] = TEXT,89,528,
5317949424,id,__AS__,DICT_ITEM,5320376080,"str, int",6,5317334976[id] = 6,89,528,
5317949424,type,__AS__,DICT_ITEM,5320360288,"str, str",TEXT,5317334976[type] = TEXT,89,528,
5317375360,id,__AS__,DICT_ITEM,5320711648,"str, int",7,5317290368[id] = 7,89,528,
5317375360,type,__AS__,DICT_ITEM,5320718896,"str, str",AUDIO,5317290368[type] = AUDIO,89,528,
5317396656,id,__AS__,DICT_ITEM,5320650240,"str, int",8,5317740544[id] = 8,89,528,
5317396656,type,__AS__,DICT_ITEM,5320644000,"str, str",AUDIO,5317740544[type] = AUDIO,89,528,
5317398384,id,__AS__,DICT_ITEM,5320587824,"str, int",9,5317520512[id] = 9,89,528,
5317398384,type,__AS__,DICT_ITEM,5320638816,"str, str",IMAGE,5317520512[type] = IMAGE,89,528,
5317410528,id,__AS__,DICT_ITEM,5320706704,"str, int",10,5317752320[id] = 10,89,528,
5317410528,type,__AS__,DICT_ITEM,5320719856,"str, str",IMAGE,5317752320[type] = IMAGE,89,528,
5318337984,id,__AS__,DICT_ITEM,5320648368,"str, int",11,5317738752[id] = 11,89,528,
5318337984,type,__AS__,DICT_ITEM,5320578032,"str, str",IMAGE,5317738752[type] = IMAGE,89,528,
5318337600,id,__AS__,DICT_ITEM,5320777904,"str, int",12,5317550144[id] = 12,89,528,
5318337600,type,__AS__,DICT_ITEM,5320775264,"str, str",TEXT,5317550144[type] = TEXT,89,528,
5318370320,id,__AS__,DICT_ITEM,5320521856,"str, int",13,5317886656[id] = 13,89,528,
5318370320,type,__AS__,DICT_ITEM,5320713520,"str, str",IMAGE,5317886656[type] = IMAGE,89,528,
5319449600,id,__AS__,DICT_ITEM,5320771136,"str, int",15,5317548480[id] = 15,89,528,
5319449600,type,__AS__,DICT_ITEM,5320508800,"str, str",TEXT,5317548480[type] = TEXT,89,528,
5318328864,id,__AS__,DICT_ITEM,5320508224,"str, int",16,5317894016[id] = 16,89,528,
5318328864,type,__AS__,DICT_ITEM,5320711504,"str, str",IMAGE,5317894016[type] = IMAGE,89,528,
5319528304,id,__AS__,DICT_ITEM,5320644144,"str, int",17,5319542656[id] = 17,89,528,
5319528304,type,__AS__,DICT_ITEM,5320716352,"str, str",TEXT,5319542656[type] = TEXT,89,528,
5319531232,id,__AS__,DICT_ITEM,5320717600,"str, int",18,5317537472[id] = 18,89,528,
5319531232,type,__AS__,DICT_ITEM,5320642800,"str, str",IMAGE,5317537472[type] = IMAGE,89,528,
5319535936,id,__AS__,DICT_ITEM,5320720240,"str, int",19,5319613184[id] = 19,89,528,
5319535936,type,__AS__,DICT_ITEM,5320514464,"str, str",IMAGE,5319613184[type] = IMAGE,89,528,
5319514816,0,__AS__,LIST_ITEM,5320365856,Job,5317949424,<class 'list'>[0],89,528,
5319514816,1,__AS__,LIST_ITEM,5320273456,Job,5319535936,<class 'list'>[1],89,528,
5319514816,2,__AS__,LIST_ITEM,5320514512,Job,5318370320,<class 'list'>[2],89,528,
5319514816,3,__AS__,LIST_ITEM,5320653408,Job,5318337984,<class 'list'>[3],89,528,
5319514816,4,__AS__,LIST_ITEM,5320580816,Job,5317125856,<class 'list'>[4],89,528,
5319514816,5,__AS__,LIST_ITEM,5320471408,Job,5318328864,<class 'list'>[5],89,528,
5319514816,6,__AS__,LIST_ITEM,5320716112,Job,5317391696,<class 'list'>[6],89,528,
5319514816,7,__AS__,LIST_ITEM,5320589072,Job,5317398384,<class 'list'>[7],89,528,
5302709456,worker,__AS__,VAR,5320462912,VisualWorker,5317946640,worker,89,528,
5317451456,0,__AS__,LIST_ITEM,5320652208,Job,5319449600,<class 'list'>[0],89,528,
5317451456,1,__AS__,LIST_ITEM,5320640592,Job,5319528304,<class 'list'>[1],89,528,
5317451456,2,__AS__,LIST_ITEM,5320705600,Job,5317410528,<class 'list'>[2],89,528,
5317451456,3,__AS__,LIST_ITEM,5320704400,Job,5317406592,<class 'list'>[3],89,528,
5317451456,4,__AS__,LIST_ITEM,5320778864,Job,5317410720,<class 'list'>[4],89,528,
5317451456,5,__AS__,LIST_ITEM,5320643424,Job,5317396656,<class 'list'>[5],89,528,
5317451456,6,__AS__,LIST_ITEM,5320638576,Job,5317375360,<class 'list'>[6],89,528,
5317451456,7,__AS__,LIST_ITEM,5320778288,Job,5318337600,<class 'list'>[7],89,528,
5317451456,8,__AS__,LIST_ITEM,5320770512,Job,5318112400,<class 'list'>[8],89,528,
5317451456,9,__AS__,LIST_ITEM,5320265584,Job,5319531232,<class 'list'>[9],89,528,
5317451456,10,__AS__,LIST_ITEM,5320650480,Job,5317124416,<class 'list'>[10],89,528,
5313227248,Worker.consume,__DEF__,VAR,5320778624,function,Worker.consume,Worker.consume,31,529,
5313227248,self,__AS__,VAR,5320780400,VisualWorker,5317946640,self,31,530,
5317398384,id,__AS__,DICT_ITEM,5320772432,"str, int",9,5317520512[id] = 9,34,531,
5317398384,type,__AS__,DICT_ITEM,5320780592,"str, str",IMAGE,5317520512[type] = IMAGE,34,531,
5319514816,pop,__FC__,FUNCTION_CALL,5320780928,Job,5317398384,pop,34,531,consume@60
5319514816,pop,__BMFCS__,BUILTIN_MANIP,5320717408,list,<generator object represent.<locals>.<genexpr> at 0x13d2b22d0>,self.server.todo,34,532,
5317946640,ongoing,__AS__,OBJ_ITEM,5320654512,Job,5317398384,self.ongoing,34,533,
5317398384,id,__AS__,DICT_ITEM,5320653120,"str, int",9,5317520512[id] = 9,34,533,
5317398384,type,__AS__,DICT_ITEM,5320717312,"str, str",IMAGE,5317520512[type] = IMAGE,34,533,
5313230032,VisualWorker.operate,__DEF__,VAR,5320771616,function,VisualWorker.operate,VisualWorker.operate,65,534,
5313230032,self,__AS__,VAR,5320777280,VisualWorker,5317946640,self,65,535,
5317451456,append,__FC__,FUNCTION_CALL,5320777568,NoneType,,append,68,536,operate@109
5317398384,id,__AS__,DICT_ITEM,5320781168,"str, int",9,5317520512[id] = 9,68,537,
5317398384,type,__AS__,DICT_ITEM,5320784864,"str, str",IMAGE,5317520512[type] = IMAGE,68,537,
5317451456,append,__BMFCS__,BUILTIN_MANIP,5320775216,list,<generator object represent.<locals>.<genexpr> at 0x13d2b2b90>,self.server.summaries,68,537,
5313230032,,__BMFCS__,UNAMED_OBJECT,5320779824,Job,5317398384,5317398384,68,537,
5313230032,VisualWorker.operate,__UNDEF__,VAR,5320782368,function,VisualWorker.operate,VisualWorker.operate,70,539,
5317946640,operate,__FC__,FUNCTION_CALL,5320575008,NoneType,,operate,35,540,consume@62
5317946640,ongoing,__AS__,OBJ_ITEM,5320783760,NoneType,,self.ongoing,36,541,
5313227248,Worker.consume,__UNDEF__,VAR,5320779680,function,Worker.consume,Worker.consume,36,542,
5317946640,consume,__FC__,FUNCTION_CALL,5320652112,NoneType,,consume,90,543,main@146
5302709456,__end_of_loop_iteration,__EOLI__,VAR,5320654416,int,89,__end_of_loop_iteration,90,544,
5302709456,__start_of_loop_iteration,__SOLI__,VAR,5320781216,int,89,__start_of_loop_iteration,89,545,
5318106112,todo,__AS__,DICT_ITEM,5320785392,"str, list",5319514816,5317779264[todo] = 5319514816,89,546,
5318106112,summaries,__AS__,DICT_ITEM,5320821872,"str, list",5317451456,5317779264[summaries] = 5317451456,89,546,
5317950288,server,__AS__,DICT_ITEM,5320779152,"str, Server",5318106112,5317745024[server] = 5318106112,89,546,
5317950288,ongoing,__AS__,DICT_ITEM,5320649232,"str, NoneType",,5317745024[ongoing] = None,89,546,
5318112400,id,__AS__,DICT_ITEM,5320266784,"str, int",0,5317458432[id] = 0,89,546,
5318112400,type,__AS__,DICT_ITEM,5320574192,"str, str",VIDEO,5317458432[type] = VIDEO,89,546,
5317410720,id,__AS__,DICT_ITEM,5320830416,"str, int",1,5317452224[id] = 1,89,546,
5317410720,type,__AS__,DICT_ITEM,5320823312,"str, str",VIDEO,5317452224[type] = VIDEO,89,546,
5317406592,id,__AS__,DICT_ITEM,5320774784,"str, int",2,5317591872[id] = 2,89,546,
5317406592,type,__AS__,DICT_ITEM,5320825232,"str, str",VIDEO,5317591872[type] = VIDEO,89,546,
5317124416,id,__AS__,DICT_ITEM,5320577552,"str, int",3,5317598208[id] = 3,89,546,
5317124416,type,__AS__,DICT_ITEM,5320579280,"str, str",AUDIO,5317598208[type] = AUDIO,89,546,
5317391696,id,__AS__,DICT_ITEM,5320781840,"str, int",4,5317657408[id] = 4,89,546,
5317391696,type,__AS__,DICT_ITEM,5320781600,"str, str",AUDIO,5317657408[type] = AUDIO,89,546,
5317125856,id,__AS__,DICT_ITEM,5320824272,"str, int",5,5317666176[id] = 5,89,546,
5317125856,type,__AS__,DICT_ITEM,5320824176,"str, str",TEXT,5317666176[type] = TEXT,89,546,
5317949424,id,__AS__,DICT_ITEM,5320772048,"str, int",6,5317334976[id] = 6,89,546,
5317949424,type,__AS__,DICT_ITEM,5320823024,"str, str",TEXT,5317334976[type] = TEXT,89,546,
5317375360,id,__AS__,DICT_ITEM,5320781552,"str, int",7,5317290368[id] = 7,89,546,
5317375360,type,__AS__,DICT_ITEM,5320776320,"str, str",AUDIO,5317290368[type] = AUDIO,89,546,
5317396656,id,__AS__,DICT_ITEM,5320822784,"str, int",8,5317740544[id] = 8,89,546,
5317396656,type,__AS__,DICT_ITEM,5320829936,"str, str",AUDIO,5317740544[type] = AUDIO,89,546,
5317398384,id,__AS__,DICT_ITEM,5320461664,"str, int",9,5317520512[id] = 9,89,546,
5317398384,type,__AS__,DICT_ITEM,5320651200,"str, str",IMAGE,5317520512[type] = IMAGE,89,546,
5317410528,id,__AS__,DICT_ITEM,5320714480,"str, int",10,5317752320[id] = 10,89,546,
5317410528,type,__AS__,DICT_ITEM,5320778480,"str, str",IMAGE,5317752320[type] = IMAGE,89,546,
5318337984,id,__AS__,DICT_ITEM,5320782608,"str, int",11,5317738752[id] = 11,89,546,
5318337984,type,__AS__,DICT_ITEM,5320769696,"str, str",IMAGE,5317738752[type] = IMAGE,89,546,
5318337600,id,__AS__,DICT_ITEM,5320522912,"str, int",12,5317550144[id] = 12,89,546,
5318337600,type,__AS__,DICT_ITEM,5320511344,"str, str",TEXT,5317550144[type] = TEXT,89,546,
5318370320,id,__AS__,DICT_ITEM,5320780832,"str, int",13,5317886656[id] = 13,89,546,
5318370320,type,__AS__,DICT_ITEM,5320782656,"str, str",IMAGE,5317886656[type] = IMAGE,89,546,
5319449600,id,__AS__,DICT_ITEM,5320825904,"str, int",15,5317548480[id] = 15,89,546,
5319449600,type,__AS__,DICT_ITEM,5320824800,"str, str",TEXT,5317548480[type] = TEXT,89,546,
5318328864,id,__AS__,DICT_ITEM,5320783472,"str, int",16,5317894016[id] = 16,89,546,
5318328864,type,__AS__,DICT_ITEM,5320769648,"str, str",IMAGE,5317894016[type] = IMAGE,89,546,
5319528304,id,__AS__,DICT_ITEM,5320825136,"str, int",17,5319542656[id] = 17,89,546,
5319528304,type,__AS__,DICT_ITEM,5320823168,"str, str",TEXT,5319542656[type] = TEXT,89,546,
5319531232,id,__AS__,DICT_ITEM,5320780784,"str, int",18,5317537472[id] = 18,89,546,
5319531232,type,__AS__,DICT_ITEM,5320647936,"str, str",IMAGE,5317537472[type] = IMAGE,89,546,
5319535936,id,__AS__,DICT_ITEM,5320708960,"str, int",19,5319613184[id] = 19,89,546,
5319535936,type,__AS__,DICT_ITEM,5320707136,"str, str",IMAGE,5319613184[type] = IMAGE,89,546,
5319514816,0,__AS__,LIST_ITEM,5320777760,Job,5317949424,<class 'list'>[0],89,546,
5319514816,1,__AS__,LIST_ITEM,5320643472,Job,5319535936,<class 'list'>[1],89,546,
5319514816,2,__AS__,LIST_ITEM,5320771568,Job,5318370320,<class 'list'>[2],89,546,
5319514816,3,__AS__,LIST_ITEM,5320771088,Job,5318337984,<class 'list'>[3],89,546,
5319514816,4,__AS__,LIST_ITEM,5320819232,Job,5317125856,<class 'list'>[4],89,546,
5319514816,5,__AS__,LIST_ITEM,5320780352,Job,5318328864,<class 'list'>[5],89,546,
5319514816,6,__AS__,LIST_ITEM,5320771376,Job,5317391696,<class 'list'>[6],89,546,
5302709456,worker,__AS__,VAR,5320713232,AllTypesWorker,5317950288,worker,89,546,
5317451456,0,__AS__,LIST_ITEM,5320826960,Job,5319449600,<class 'list'>[0],89,546,
5317451456,1,__AS__,LIST_ITEM,5320819184,Job,5319528304,<class 'list'>[1],89,546,
5317451456,2,__AS__,LIST_ITEM,5320708384,Job,5317410528,<class 'list'>[2],89,546,
5317451456,3,__AS__,LIST_ITEM,5320783904,Job,5317406592,<class 'list'>[3],89,546,
5317451456,4,__AS__,LIST_ITEM,5320829312,Job,5317410720,<class 'list'>[4],89,546,
5317451456,5,__AS__,LIST_ITEM,5320826576,Job,5317396656,<class 'list'>[5],89,546,
5317451456,6,__AS__,LIST_ITEM,5320778144,Job,5317375360,<class 'list'>[6],89,546,
5317451456,7,__AS__,LIST_ITEM,5320779872,Job,5318337600,<class 'list'>[7],89,546,
5317451456,8,__AS__,LIST_ITEM,5320213744,Job,5318112400,<class 'list'>[8],89,546,
5317451456,9,__AS__,LIST_ITEM,5320584608,Job,5319531232,<class 'list'>[9],89,546,
5317451456,10,__AS__,LIST_ITEM,5320649856,Job,5317124416,<class 'list'>[10],89,546,
5317451456,11,__AS__,LIST_ITEM,5320586000,Job,5317398384,<class 'list'>[11],89,546,
5313227248,Worker.consume,__DEF__,VAR,5320773536,function,Worker.consume,Worker.consume,31,547,
5313227248,self,__AS__,VAR,5320773392,AllTypesWorker,5317950288,self,31,548,
5317391696,id,__AS__,DICT_ITEM,5320717744,"str, int",4,5317657408[id] = 4,34,549,
5317391696,type,__AS__,DICT_ITEM,5320717696,"str, str",AUDIO,5317657408[type] = AUDIO,34,549,
5319514816,pop,__FC__,FUNCTION_CALL,5320704064,Job,5317391696,pop,34,549,consume@60
5319514816,pop,__BMFCS__,BUILTIN_MANIP,5320770464,list,<generator object represent.<locals>.<genexpr> at 0x13d2b2340>,self.server.todo,34,550,
5317950288,ongoing,__AS__,OBJ_ITEM,5320783520,Job,5317391696,self.ongoing,34,551,
5317391696,id,__AS__,DICT_ITEM,5320471984,"str, int",4,5317657408[id] = 4,34,551,
5317391696,type,__AS__,DICT_ITEM,5320580576,"str, str",AUDIO,5317657408[type] = AUDIO,34,551,
5313229568,AllTypesWorker.operate,__DEF__,VAR,5320645440,function,AllTypesWorker.operate,AllTypesWorker.operate,75,552,
5313229568,self,__AS__,VAR,5320647792,AllTypesWorker,5317950288,self,75,553,
5317451456,append,__FC__,FUNCTION_CALL,5320778960,NoneType,,append,76,554,operate@120
5317391696,id,__AS__,DICT_ITEM,5320782560,"str, int",4,5317657408[id] = 4,76,555,
5317391696,type,__AS__,DICT_ITEM,5320779776,"str, str",AUDIO,5317657408[type] = AUDIO,76,555,
5317451456,append,__BMFCS__,BUILTIN_MANIP,5320718848,list,<generator object represent.<locals>.<genexpr> at 0x13d2b2c00>,self.server.summaries,76,555,
5313229568,,__BMFCS__,UNAMED_OBJECT,5320713280,Job,5317391696,5317391696,76,555,
5313229568,AllTypesWorker.operate,__UNDEF__,VAR,5320830272,function,AllTypesWorker.operate,AllTypesWorker.operate,76,557,
5317950288,operate,__FC__,FUNCTION_CALL,5320824368,NoneType,,operate,35,558,consume@62
5317950288,ongoing,__AS__,OBJ_ITEM,5320720192,NoneType,,self.ongoing,36,559,
5313227248,Worker.consume,__UNDEF__,VAR,5320461184,function,Worker.consume,Worker.consume,36,560,
5317950288,consume,__FC__,FUNCTION_CALL,5320771520,NoneType,,consume,90,561,main@146
5302709456,__end_of_loop_iteration,__EOLI__,VAR,5320771232,int,89,__end_of_loop_iteration,90,562,
5302709456,__start_of_loop_iteration,__SOLI__,VAR,5320712416,int,89,__start_of_loop_iteration,89,563,
5318106112,todo,__AS__,DICT_ITEM,5320783232,"str, list",5319514816,5317779264[todo] = 5319514816,89,564,
5318106112,summaries,__AS__,DICT_ITEM,5320706128,"str, list",5317451456,5317779264[summaries] = 5317451456,89,564,
5318108464,server,__AS__,DICT_ITEM,5320771904,"str, Server",5318106112,5317780224[server] = 5318106112,89,564,
5318108464,ongoing,__AS__,DICT_ITEM,5320825616,"str, NoneType",,5317780224[ongoing] = None,89,564,
5318112400,id,__AS__,DICT_ITEM,5320826432,"str, int",0,5317458432[id] = 0,89,564,
5318112400,type,__AS__,DICT_ITEM,5320821776,"str, str",VIDEO,5317458432[type] = VIDEO,89,564,
5317410720,id,__AS__,DICT_ITEM,5320833056,"str, int",1,5317452224[id] = 1,89,564,
5317410720,type,__AS__,DICT_ITEM,5320364560,"str, str",VIDEO,5317452224[type] = VIDEO,89,564,
5317406592,id,__AS__,DICT_ITEM,5320834976,"str, int",2,5317591872[id] = 2,89,564,
5317406592,type,__AS__,DICT_ITEM,5320831328,"str, str",VIDEO,5317591872[type] = VIDEO,89,564,
5317124416,id,__AS__,DICT_ITEM,5320888224,"str, int",3,5317598208[id] = 3,89,564,
5317124416,type,__AS__,DICT_ITEM,5320888608,"str, str",AUDIO,5317598208[type] = AUDIO,89,564,
5317391696,id,__AS__,DICT_ITEM,5320826240,"str, int",4,5317657408[id] = 4,89,564,
5317391696,type,__AS__,DICT_ITEM,5320828592,"str, str",AUDIO,5317657408[type] = AUDIO,89,564,
5317125856,id,__AS__,DICT_ITEM,5320832432,"str, int",5,5317666176[id] = 5,89,564,
5317125856,type,__AS__,DICT_ITEM,5320819904,"str, str",TEXT,5317666176[type] = TEXT,89,564,
5317949424,id,__AS__,DICT_ITEM,5320823984,"str, int",6,5317334976[id] = 6,89,564,
5317949424,type,__AS__,DICT_ITEM,5320828208,"str, str",TEXT,5317334976[type] = TEXT,89,564,
5317375360,id,__AS__,DICT_ITEM,5320831472,"str, int",7,5317290368[id] = 7,89,564,
5317375360,type,__AS__,DICT_ITEM,5320834448,"str, str",AUDIO,5317290368[type] = AUDIO,89,564,
5317396656,id,__AS__,DICT_ITEM,5320772864,"str, int",8,5317740544[id] = 8,89,564,
5317396656,type,__AS__,DICT_ITEM,5320782944,"str, str",AUDIO,5317740544[type] = AUDIO,89,564,
5317398384,id,__AS__,DICT_ITEM,5320888944,"str, int",9,5317520512[id] = 9,89,564,
5317398384,type,__AS__,DICT_ITEM,5320824032,"str, str",IMAGE,5317520512[type] = IMAGE,89,564,
5317410528,id,__AS__,DICT_ITEM,5320830800,"str, int",10,5317752320[id] = 10,89,564,
5317410528,type,__AS__,DICT_ITEM,5320828448,"str, str",IMAGE,5317752320[type] = IMAGE,89,564,
5318337984,id,__AS__,DICT_ITEM,5320828880,"str, int",11,5317738752[id] = 11,89,564,
5318337984,type,__AS__,DICT_ITEM,5320827776,"str, str",IMAGE,5317738752[type] = IMAGE,89,564,
5318337600,id,__AS__,DICT_ITEM,5320517968,"str, int",12,5317550144[id] = 12,89,564,
5318337600,type,__AS__,DICT_ITEM,5320778336,"str, str",TEXT,5317550144[type] = TEXT,89,564,
5318370320,id,__AS__,DICT_ITEM,5320707712,"str, int",13,5317886656[id] = 13,89,564,
5318370320,type,__AS__,DICT_ITEM,5320771760,"str, str",IMAGE,5317886656[type] = IMAGE,89,564,
5319449600,id,__AS__,DICT_ITEM,5320834112,"str, int",15,5317548480[id] = 15,89,564,
5319449600,type,__AS__,DICT_ITEM,5320829792,"str, str",TEXT,5317548480[type] = TEXT,89,564,
5318328864,id,__AS__,DICT_ITEM,5320706752,"str, int",16,5317894016[id] = 16,89,564,
5318328864,type,__AS__,DICT_ITEM,5320649136,"str, str",IMAGE,5317894016[type] = IMAGE,89,564,
5319528304,id,__AS__,DICT_ITEM,5320831232,"str, int",17,5319542656[id] = 17,89,564,
5319528304,type,__AS__,DICT_ITEM,5320834640,"str, str",TEXT,5319542656[type] = TEXT,89,564,
5319531232,id,__AS__,DICT_ITEM,5320831376,"str, int",18,5317537472[id] = 18,89,564,
5319531232,type,__AS__,DICT_ITEM,5320827968,"str, str",IMAGE,5317537472[type] = IMAGE,89,564,
5319535936,id,__AS__,DICT_ITEM,5320719568,"str, int",19,5319613184[id] = 19,89,564,
5319535936,type,__AS__,DICT_ITEM,5320717024,"str, str",IMAGE,5319613184[type] = IMAGE,89,564,
5319514816,0,__AS__,LIST_ITEM,5320834496,Job,5317949424,<class 'list'>[0],89,564,
5319514816,1,__AS__,LIST_ITEM,5320819760,Job,5319535936,<class 'list'>[1],89,564,
5319514816,2,__AS__,LIST_ITEM,5320715920,Job,5318370320,<class 'list'>[2],89,564,
5319514816,3,__AS__,LIST_ITEM,5320776992,Job,5318337984,<class 'list'>[3],89,564,
5319514816,4,__AS__,LIST_ITEM,5320829456,Job,5317125856,<class 'list'>[4],89,564,
5319514816,5,__AS__,LIST_ITEM,5320818944,Job,5318328864,<class 'list'>[5],89,564,
5302709456,worker,__AS__,VAR,5320785872,TimelessWorker,5318108464,worker,89,564,
5317451456,0,__AS__,LIST_ITEM,5320776128,Job,5319449600,<class 'list'>[0],89,564,
5317451456,1,__AS__,LIST_ITEM,5320823696,Job,5319528304,<class 'list'>[1],89,564,
5317451456,2,__AS__,LIST_ITEM,5320830752,Job,5317410528,<class 'list'>[2],89,564,
5317451456,3,__AS__,LIST_ITEM,5320832000,Job,5317406592,<class 'list'>[3],89,564,
5317451456,4,__AS__,LIST_ITEM,5320648032,Job,5317410720,<class 'list'>[4],89,564,
5317451456,5,__AS__,LIST_ITEM,5320769888,Job,5317396656,<class 'list'>[5],89,564,
5317451456,6,__AS__,LIST_ITEM,5320835024,Job,5317375360,<class 'list'>[6],89,564,
5317451456,7,__AS__,LIST_ITEM,5320886256,Job,5318337600,<class 'list'>[7],89,564,
5317451456,8,__AS__,LIST_ITEM,5320780976,Job,5318112400,<class 'list'>[8],89,564,
5317451456,9,__AS__,LIST_ITEM,5320829264,Job,5319531232,<class 'list'>[9],89,564,
5317451456,10,__AS__,LIST_ITEM,5320890960,Job,5317124416,<class 'list'>[10],89,564,
5317451456,11,__AS__,LIST_ITEM,5320887744,Job,5317398384,<class 'list'>[11],89,564,
5317451456,12,__AS__,LIST_ITEM,5320830656,Job,5317391696,<class 'list'>[12],89,564,
5313227248,Worker.consume,__DEF__,VAR,5320821008,function,Worker.consume,Worker.consume,31,565,
5313227248,self,__AS__,VAR,5320885680,TimelessWorker,5318108464,self,31,566,
5318328864,id,__AS__,DICT_ITEM,5320890816,"str, int",16,5317894016[id] = 16,34,567,
5318328864,type,__AS__,DICT_ITEM,5320887600,"str, str",IMAGE,5317894016[type] = IMAGE,34,567,
5319514816,pop,__FC__,FUNCTION_CALL,5320889232,Job,5318328864,pop,34,567,consume@60
5319514816,pop,__BMFCS__,BUILTIN_MANIP,5320886496,list,<generator object represent.<locals>.<genexpr> at 0x13d2b23b0>,self.server.todo,34,568,
5318108464,ongoing,__AS__,OBJ_ITEM,5320894800,Job,5318328864,self.ongoing,34,569,
5318328864,id,__AS__,DICT_ITEM,5320831712,"str, int",16,5317894016[id] = 16,34,569,
5318328864,type,__AS__,DICT_ITEM,5320833440,"str, str",IMAGE,5317894016[type] = IMAGE,34,569,
5313228176,TimelessWorker.operate,__DEF__,VAR,5320831040,function,TimelessWorker.operate,TimelessWorker.operate,45,570,
5313228176,self,__AS__,VAR,5320834352,TimelessWorker,5318108464,self,45,571,
5317451456,append,__FC__,FUNCTION_CALL,5320892976,NoneType,,append,48,572,operate@83
5318328864,id,__AS__,DICT_ITEM,5320896816,"str, int",16,5317894016[id] = 16,48,573,
5318328864,type,__AS__,DICT_ITEM,5320892736,"str, str",IMAGE,5317894016[type] = IMAGE,48,573,
5317451456,append,__BMFCS__,BUILTIN_MANIP,5320897920,list,<generator object represent.<locals>.<genexpr> at 0x13d2b2c70>,self.server.summaries,48,573,
5313228176,,__BMFCS__,UNAMED_OBJECT,5320894704,Job,5318328864,5318328864,48,573,
5313228176,TimelessWorker.operate,__UNDEF__,VAR,5320894752,function,TimelessWorker.operate,TimelessWorker.operate,50,575,
5318108464,operate,__FC__,FUNCTION_CALL,5320897728,NoneType,,operate,35,576,consume@62
5318108464,ongoing,__AS__,OBJ_ITEM,5320897584,NoneType,,self.ongoing,36,577,
5313227248,Worker.consume,__UNDEF__,VAR,5320782848,function,Worker.consume,Worker.consume,36,578,
5318108464,consume,__FC__,FUNCTION_CALL,5320830368,NoneType,,consume,90,579,main@146
5302709456,__end_of_loop_iteration,__EOLI__,VAR,5320829120,int,89,__end_of_loop_iteration,90,580,
5302709456,__end_of_loop_iteration,__EOLI__,VAR,5320834160,int,87,__end_of_loop_iteration,90,581,
5302709456,__start_of_loop_iteration,__SOLI__,VAR,5320898832,int,87,__start_of_loop_iteration,87,582,
5377220112,shuffle,__FC__,FUNCTION_CALL,5320896432,NoneType,,shuffle,88,583,main@140
5302709456,__start_of_loop,__SOL__,VAR,5320889760,int,89,__start_of_loop,89,584,
5302709456,__start_of_loop_iteration,__SOLI__,VAR,5320888512,int,89,__start_of_loop_iteration,89,585,
5318106112,todo,__AS__,DICT_ITEM,5320897200,"str, list",5319514816,5317779264[todo] = 5319514816,89,586,
5318106112,summaries,__AS__,DICT_ITEM,5320893264,"str, list",5317451456,5317779264[summaries] = 5317451456,89,586,
5317948656,server,__AS__,DICT_ITEM,5320895424,"str, Server",5318106112,5317774144[server] = 5318106112,89,586,
5317948656,ongoing,__AS__,DICT_ITEM,5320643808,"str, NoneType",,5317774144[ongoing] = None,89,586,
5318112400,id,__AS__,DICT_ITEM,5320885200,"str, int",0,5317458432[id] = 0,89,586,
5318112400,type,__AS__,DICT_ITEM,5320899072,"str, str",VIDEO,5317458432[type] = VIDEO,89,586,
5317410720,id,__AS__,DICT_ITEM,5320891200,"str, int",1,5317452224[id] = 1,89,586,
5317410720,type,__AS__,DICT_ITEM,5320894128,"str, str",VIDEO,5317452224[type] = VIDEO,89,586,
5317406592,id,__AS__,DICT_ITEM,5320898400,"str, int",2,5317591872[id] = 2,89,586,
5317406592,type,__AS__,DICT_ITEM,5320900560,"str, str",VIDEO,5317591872[type] = VIDEO,89,586,
5317124416,id,__AS__,DICT_ITEM,5320785152,"str, int",3,5317598208[id] = 3,89,586,
5317124416,type,__AS__,DICT_ITEM,5320588688,"str, str",AUDIO,5317598208[type] = AUDIO,89,586,
5317391696,id,__AS__,DICT_ITEM,5320892256,"str, int",4,5317657408[id] = 4,89,586,
5317391696,type,__AS__,DICT_ITEM,5320459360,"str, str",AUDIO,5317657408[type] = AUDIO,89,586,
5317125856,id,__AS__,DICT_ITEM,5320889328,"str, int",5,5317666176[id] = 5,89,586,
5317125856,type,__AS__,DICT_ITEM,5320893216,"str, str",TEXT,5317666176[type] = TEXT,89,586,
5317949424,id,__AS__,DICT_ITEM,5320775888,"str, int",6,5317334976[id] = 6,89,586,
5317949424,type,__AS__,DICT_ITEM,5320833200,"str, str",TEXT,5317334976[type] = TEXT,89,586,
5317375360,id,__AS__,DICT_ITEM,5320263232,"str, int",7,5317290368[id] = 7,89,586,
